Year,County_Name,State,Population,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate
2000,Fairfax,VA,969749,4083,2922,384,1319,1219,1703,421.0367837450722,301.3150825626012,39.59787532650201,136.01457696785457,125.70263026824466,175.6124522943566
2000,Fairfield,CT,882567,6984,5321,679,2899,1743,3578,791.3280238214209,602.9004030288918,76.93466898263814,328.4736456269042,197.49208841934947,405.4083146095424
2000,Fayette,KY,260512,1820,1264,198,677,389,875,698.6242476354256,485.1983785775703,76.00417639110675,259.8728657413094,149.32133644515417,335.8770421324162
2000,Forsyth,NC,306067,2630,1844,290,964,590,1254,859.2889792104344,602.4824629901295,94.75049580647374,314.96371709462306,192.7682500890328,409.71421290109686
2000,Fremont,WY,35804,203,151,19,99,33,118,566.9757568986705,421.7405876438387,53.06669645849625,276.5054183890068,92.1684727963356,329.5721148475031
2000,Fresno,CA,799407,5280,3854,554,2149,1151,2703,660.4895879070361,482.10736208214337,69.30136964024582,268.824265987163,143.98172645473457,338.1256356274088
2000,Garrett,MD,29846,183,158,11,122,25,133,613.1474904509818,529.3841720833612,36.855860081753,408.7649936339878,83.76331836762046,445.6208537157408
2000,Hamilton,OH,845303,8239,5924,798,3101,2025,3899,974.6800851292377,700.813791031145,94.40401844072481,366.8507032389569,239.55906935146334,461.2547216796817
2000,Hampton City,VA,146437,960,751,83,437,231,520,655.5720207324651,512.8485287188347,56.67966429249438,298.4218469375909,157.74701748874944,355.1015112300853
2000,Harris,TX,3400578,19521,13351,1381,7382,4588,8763,574.0494704135591,392.6097269346564,40.61074323247401,217.08074333245702,134.91824036972537,257.691486564931
2000,Hartford,CT,857183,8208,6028,866,3216,1946,4082,957.5551545002642,703.2337318868899,101.02860182714777,375.1824289562439,227.02270110349835,476.2110307833916
2000,Haywood,TN,19797,118,70,0,53,17,53,596.0499065514978,353.58892761529523,0.0,267.71733090872357,85.87159670657171,267.71733090872357
2000,Henderson,KY,44829,330,257,32,184,41,216,736.1306297262933,573.2896116353254,71.38236409467086,410.4485935443575,91.45865399629704,481.8309576390283
2000,Henrico,VA,262300,2189,1588,263,805,520,1068,834.5406023637057,605.4136484940908,100.26686999618758,306.9004956157072,198.24628288219597,407.1673656118948
2000,Hillsborough,FL,998948,8591,6111,729,3328,2054,4057,860.004724970669,611.7435542190385,72.976771563685,333.1504742989625,205.61630835639093,406.1272458626475
2000,Hillsborough,NH,380841,2634,1983,236,1031,716,1267,691.6272145068414,520.6897366617565,61.96811792847934,270.71665078077206,188.00496795250513,332.68476870925133
2000,Honolulu,HI,876156,5755,4284,525,2384,1375,2909,656.8464976556687,488.9540218865134,59.92083601550409,272.09766297326047,156.9355228977488,332.0184989887646
2000,Humboldt,CA,126518,1053,754,123,378,253,501,832.2926382016788,595.9626298234243,97.2193679950679,298.77171627752574,199.97154555083074,395.99108427259364
2000,Imperial,CA,142361,676,482,40,287,155,327,474.8491511017765,338.57587401043827,28.09758290543056,201.6001573464643,108.87813375854343,229.69774025189483
2000,Jefferson,AL,662047,7066,4769,672,2576,1521,3248,1067.2958264292415,720.3416071668628,101.50336758568501,389.0962424117925,229.7419971693853,490.5996099974775
2000,Jefferson,KY,693604,7086,5231,745,2732,1754,3477,1021.6204058800122,754.1767348515867,107.409991868559,393.8846950132929,252.88204796973488,501.2946868818519
2000,Jefferson,LA,455466,3953,2721,292,1427,1002,1719,867.9023242130038,597.41012501482,64.11016409567344,313.30549371413014,219.99446720501638,377.4156578098036
2000,Kay,OK,48080,446,371,38,244,89,282,927.6206322795341,771.630615640599,79.03494176372712,507.4875207986689,185.108153078203,586.5224625623961
2000,Kent,MI,574335,4011,2889,417,1551,921,1968,698.3729008331375,503.0165321632845,72.60570921152289,270.05145080832614,160.35937214343545,342.6571600198491
2000,Kern,CA,661645,4552,3394,531,1926,937,2457,687.9822261182356,512.9639005811273,80.25451715043566,291.0926554270039,141.6167280036878,371.34717257743955
2000,King,WA,1737034,11468,8257,1156,4247,2854,5403,660.2058451360192,475.350511273815,66.55022296627469,244.49722918492094,164.30305912261937,311.04745215119567
2000,Lackawanna,PA,213295,2800,2203,275,1329,599,1604,1312.735882228838,1032.8418387679035,128.92941700461802,623.0807098150449,280.8317119482407,752.0101268196629
2000,Lancaster,PA,470658,4137,3034,383,1699,952,2082,878.9821908902005,644.629433686456,81.37543609159943,360.9839841243535,202.270013470503,442.359420215953
2000,Laramie,WY,81607,481,357,70,191,96,261,589.4102221623145,437.46247258200884,85.77695540823703,234.04854975676105,117.6369674170108,319.8255051649981
2000,Lawrence,PA,94643,1012,778,74,501,203,575,1069.2814048582568,822.0364950392527,78.18856122481324,529.35769153556,214.49024227887958,607.5462527603731
2000,Linn,KS,9570,27,27,0,27,0,27,282.13166144200625,282.13166144200625,0.0,282.13166144200625,0.0,282.13166144200625
2000,Litchfield,CT,182193,1402,1108,183,585,340,768,769.5136476154407,608.1463063893783,100.44293688561031,321.08807692941,186.61529257435797,421.5310138150203
2000,Los Angeles,CA,9519338,59306,44803,5744,25508,13551,31252,623.0055073157398,470.6524760440274,60.34033038852071,267.959809810304,142.35233584520267,328.30014019882475
2000,Luzerne,PA,319250,4346,3401,359,2082,960,2441,1361.3155833985904,1065.30931871574,112.451057165231,652.1534847298356,300.70477682067343,764.6045418950665
2000,Maricopa,AZ,3072149,22652,15781,2476,8016,5289,10492,737.3340290461173,513.6795122892802,80.59504926356111,260.92484446555164,172.1596185601675,341.51989372911277
2000,Marion,IN,860454,7572,5241,758,2721,1762,3479,880.0005578450446,609.0970580646961,88.09302995860324,316.2284096535085,204.77561845258433,404.32143961211176
2000,McCracken,KY,65514,671,534,67,371,96,438,1024.2085661080075,815.0929572305156,102.26821748023323,566.2911744054705,146.5335653448118,668.5593918857038
2000,McLennan,TX,213517,1831,1370,162,770,438,932,857.5429591086423,641.6350922877335,75.87217879606776,360.62702267266775,205.13589081899804,436.4992014687355
2000,Mecklenburg,NC,695454,4505,3001,393,1588,1020,1981,647.7782858391785,431.51667831373464,56.509848243018226,228.34004837127978,146.66678169943663,284.849896614298
2000,Medina,OH,151095,841,646,94,369,183,463,556.603461398458,427.5455839041663,62.2125153049406,244.21721433535194,121.11585426387373,306.4297296402925
2000,Meigs,TN,11086,11,11,0,11,0,11,99.22424679776294,99.22424679776294,0.0,99.22424679776294,0.0,99.22424679776294
2000,Milwaukee,WI,940164,8965,6429,868,3503,2058,4371,953.5570389846877,683.8168659935926,92.32431788496474,372.5945686071792,218.89797950144867,464.91888649214394
2000,Minnehaha,SD,148281,912,711,102,396,213,498,615.0484552977117,479.4950128472293,68.78831407934935,267.06051348453275,143.64618528334717,335.8488275638821
2000,Monroe,NY,735343,6267,4592,563,2424,1605,2987,852.2553420648594,624.4704852021438,76.5629100977367,329.642085394163,218.26548971024405,406.2049954918997
2000,Montgomery,PA,750097,7125,5199,759,2722,1718,3481,949.8771492220338,693.1103577270674,101.1869131592314,362.8864000255967,229.03704454223922,464.07331318482807
2000,Multnomah,OR,660486,5611,3708,493,1923,1292,2416,849.5259551300103,561.4047837501475,74.64200603797809,291.1492446471235,195.61353306504606,365.79125068510155
2000,New Castle,DE,500265,3995,2835,412,1496,927,1908,798.5767543202103,566.6996491859314,82.35635113389904,299.04150800075956,185.30179005127283,381.39785913465863
2000,New Haven,CT,824008,7892,5727,842,2996,1889,3838,957.7576916728964,695.0175241017077,102.18347394685487,363.58870302230076,229.2453471325521,465.7721769691556
2000,Northampton,PA,267066,2310,1770,224,1002,544,1226,864.9547302913887,662.7575206128822,83.87439808886194,375.1881557367842,203.69496678723613,459.0625538256461
2000,Oklahoma,OK,660448,6295,4494,586,2592,1316,3178,953.1408982993362,680.4472115897088,88.72765153350454,392.46087504239546,199.25868501380882,481.1885265759
2000,Orange,CA,2846289,16487,12788,1732,6977,4079,8709,579.245466640949,449.2867730578307,60.8511644460559,245.12619765596537,143.30941095580948,305.9773621020213
2000,Orange,FL,896344,6188,4354,584,2307,1463,2891,690.3599510902064,485.75100631007734,65.15355711646421,257.37886347205983,163.21858572155332,322.5324205885241
2000,Ottawa,OK,33194,290,253,31,175,47,206,873.6518647948425,762.1859372175695,93.39037175393143,527.203711514129,141.59185394950893,620.5940832680606
2000,Philadelphia,PA,1517550,17622,12080,1531,6444,4105,7975,1161.2137985568845,796.0199004975124,100.88629699186188,424.6318078481763,270.50179565747425,525.5181048400382
2000,Pima,AZ,843746,7246,5076,802,2660,1614,3462,858.789256482401,601.6028520431504,95.05230247017467,315.2607538287589,191.28979574421686,410.3130562989336
2000,Polk,IA,374601,2680,2057,334,1020,703,1354,715.4278819330434,549.1175944538322,89.1615345394166,272.2897162580986,187.666343656317,361.45125079751523
2000,Prince George's,MD,801515,5119,3456,347,1873,1236,2220,638.6655271579447,431.18344634847756,43.29301385501207,233.68246383411417,154.20796865935137,276.9754776891262
2000,Providence,RI,621602,5997,4384,553,2409,1422,2962,964.76523563309,705.274436053938,88.96367772304465,387.54701561449286,228.76374271640054,476.51069333753753
2000,Pulaski,AR,361474,3144,2138,317,1138,683,1455,869.7720997914096,591.4671594637512,87.69648716090231,314.82208955554205,188.94858274730686,402.5185767164444
2000,Queens,NY,2229379,16246,13214,1093,8381,3740,9474,728.7231107855596,592.7211120226754,49.02710575456215,375.93428483896184,167.75972142915134,424.961390593524
2000,Richland,SC,320677,2451,1669,221,884,564,1105,764.3204844750325,520.4613988530516,68.91669811055985,275.6667924422394,175.87790830025227,344.5834905527993
2000,Riverside,CA,1545387,12041,9159,1261,5097,2801,6358,779.1575831814297,592.6670795082397,81.59768394583364,329.8202974400587,181.24909812234736,411.4179813858924
2000,Roanoke,VA,85778,784,566,84,321,161,405,913.9872694630324,659.8428501480566,97.92720744246776,374.2218284408589,187.69381426472987,472.1490358833267
2000,Rockingham,NH,277359,1617,1248,152,658,438,810,582.9989291856402,449.9583572193439,54.80262043056111,237.23765949545535,157.91807729332743,292.04027992601647
2000,Sacramento,CA,1223499,8936,6783,1010,3564,2209,4574,730.3643076128383,554.3935875713834,82.5501287700276,291.2957019172063,180.54775688414946,373.8458306872339
2000,Saint Clair,IL,256082,2376,1781,253,920,608,1173,927.8278051561608,695.4803539491257,98.79647925273936,359.2599245554158,237.42395014097048,458.0564038081552
2000,Saint Louis,MO,1016315,9545,7201,964,4058,2179,5022,939.1773219917052,708.5401671725793,94.85248176008423,399.2856545460807,214.40203086641446,494.13813630616494
2000,Salt Lake,UT,898387,4918,3058,486,1574,998,2060,547.4255526849788,340.38782840802463,54.09695376268802,175.20289140426118,111.08798324107539,229.29984516694924
2000,San Bernardino,CA,1709434,11091,7996,1229,4290,2477,5519,648.8112439556016,467.7571640671708,71.8951419007695,250.9602593607007,144.9017628057006,322.85540126147015
2000,San Diego,CA,2813833,19667,14675,2142,7709,4824,9851,698.9398446887217,521.5305954546699,76.12392064489968,273.96792915571035,171.43874565405977,350.0918498006101
2000,San Francisco,CA,776733,6363,4699,666,2507,1526,3173,819.2004202216204,604.969790133804,85.74374978274388,322.76213319119955,196.46390715986058,408.5058829739434
2000,Santa Barbara,CA,399347,2815,2104,286,1169,649,1455,704.9007504751506,526.8600991118,71.61691461310589,292.7278782612615,162.5153062374326,364.34479287436744
2000,Santa Clara,CA,1682585,8704,6562,923,3503,2136,4426,517.2992746280277,389.9951562625365,54.856069678500646,208.19156238763568,126.94752419640017,263.0476320661363
2000,Santa Cruz,CA,255602,1475,1115,181,640,294,821,577.0690370184897,436.2250686614346,70.81321742396382,250.38927707920908,115.02257415826166,321.2024945031729
2000,Scott,IA,158668,1083,800,130,445,225,575,682.5572894345426,504.19744371896036,81.93208460433107,280.4598280686717,141.8055310459576,362.3919126730027
2000,Solano,CA,394542,2449,1789,239,942,608,1181,620.7197205874153,453.4371499105292,60.57656726026633,238.757850875192,154.10273177507085,299.33441813545835
2000,St. Louis City,MO,348189,4103,2906,340,1704,862,2044,1178.3830046325415,834.6041948482003,97.64811639655476,489.389383352145,247.56669509950055,587.0374997486997
2000,Steuben,NY,98726,813,621,88,368,165,456,823.491278893098,629.013633693252,89.13558738326277,372.74881996637157,167.1292263436177,461.88440734963433
2000,Suffolk,MA,689807,5388,3731,593,1735,1403,2328,781.0880434672307,540.8759261648548,85.96607456868371,251.51962795390594,203.39022364226517,337.4857025225897
2000,Suffolk,NY,1419369,11108,8552,902,4825,2825,5727,782.6012826826569,602.5212612083257,63.54936595064426,339.9397901461847,199.03210511149675,403.489156096829
2000,Sumner,KS,25946,162,107,0,97,10,97,624.3736992214599,412.3949741771371,0.0,373.8533878054421,38.541586371695054,373.8533878054421
2000,Sweetwater,WY,37613,119,91,15,65,11,80,316.37997500864066,241.93762794778402,39.879828782601756,172.81259139127428,29.245207773907957,212.69242017387603
2000,Travis,TX,812280,3869,2592,344,1385,863,1729,476.3135864480229,319.10178756093956,42.349928596050624,170.50770670212242,106.24415226276655,212.85763529817302
2000,Tulsa,OK,563299,5060,3682,454,2098,1130,2552,898.2795992891874,653.6493052535154,80.59662807851603,372.448735041248,200.60394213375133,453.04536311976415
2000,Uinta,WY,19742,11,11,0,11,0,11,55.71877216087529,55.71877216087529,0.0,55.71877216087529,0.0,55.71877216087529
2000,Uintah,UT,25224,66,40,0,28,12,28,261.6555661274976,158.5791309863622,0.0,111.00539169045354,47.57373929590866,111.00539169045354
2000,Union,SD,12584,31,31,0,31,0,31,246.3445645263827,246.3445645263827,0.0,246.3445645263827,0.0,246.3445645263827
2000,Ventura,CA,753197,4699,3438,499,1750,1189,2249,623.8739665718265,456.45428752371555,66.25092771213906,232.3429328582031,157.86042695337343,298.59386057034214
2000,Wake,NC,627846,3103,2168,248,1167,753,1415,494.2294766551033,345.3076072794921,39.50013219802308,185.87360594795538,119.93386913351364,225.37373814597848
2000,Washington,PA,202897,2297,1713,214,943,556,1157,1132.1015096329666,844.2707383549289,105.47223468065077,464.76783786847517,274.030665805803,570.2400725491259
2000,Washoe,NV,339486,2400,1767,225,924,618,1149,706.9510966578887,520.4927449143705,66.27666531167706,272.17617221328715,182.03990738940632,338.4528375249642
2000,Wayne,MI,2061162,20218,14479,1545,8499,4435,10044,980.9030051980388,702.4678312524683,74.95771802507518,412.3402236214329,215.16988960596012,487.29794164650815
2000,Westmoreland,PA,369993,4125,3147,391,1819,937,2210,1114.885957301895,850.5566321525002,105.67767498304022,491.63092274718707,253.24803442227287,597.3085977302273
2000,Wyandotte,KS,157882,1314,873,154,431,288,585,832.2671362156548,552.9446041980719,97.54120165693365,272.9886877541455,182.41471478699282,370.5298894110792
2000,York,PA,381751,3197,2346,268,1279,799,1547,837.456876340861,614.5367006242288,70.20282854530834,335.03514070690056,209.29873137201997,405.2379692522089
2001,Ada,ID,313896,1700,1194,187,576,431,763,541.580650916227,380.3807630552795,59.573871600784976,183.5002676045569,137.30662384993758,243.0741392053419
2001,Adair,OK,21101,102,67,0,50,17,50,483.3894128240368,317.52049665892616,0.0,236.95559452158668,80.56490213733947,236.95559452158668
2001,Adams,CO,376115,2022,1340,256,628,456,884,537.601531446499,356.27401193783817,68.0642888478258,166.97020857982264,121.23951451018971,235.03449742764843
2001,Adams,PA,92591,678,524,58,325,141,383,732.2525947446296,565.9297339914247,62.64107742653173,351.00603730384165,152.2826192610513,413.64711473037335
2001,Alameda,CA,1469484,9676,7021,932,3720,2369,4652,658.4624262666351,477.7867605227413,63.42362353043654,253.15008533607718,161.21305165622763,316.5737088665137
2001,Alexandria City,VA,130932,611,461,69,246,146,315,466.6544465829591,352.09116182445854,52.69911098891028,187.883787003941,111.50826383160724,240.58289799285126
2001,Allegheny,PA,1272416,15418,11260,1437,6154,3669,7591,1211.710635515429,884.9307144833135,112.93476347358096,483.64685763146645,288.3490933782662,596.5816211050474
2001,Anoka,MN,304823,1293,866,117,409,340,526,424.18059004733897,284.09929696906073,38.38293042191698,134.17622685952176,111.540139687622,172.55915728143873
2001,Aroostook,ME,72962,651,485,57,296,132,353,892.2452783640799,664.7295852635618,78.12285847427428,405.6906334804418,180.9160933088457,483.81349195471614
2001,Athens,OH,62997,338,262,50,167,45,217,536.5334857215423,415.89282029302984,79.36885883454768,265.09198850738926,71.43197295109292,344.4608473419369
2001,Baltimore,MD,762925,7594,5466,667,2826,1973,3493,995.3796244716059,716.4531244879903,87.42668021102992,370.4164891699708,258.60995510698956,457.8431693810008
2001,Beaver,PA,179391,2013,1488,198,825,465,1023,1122.1298727360904,829.4730504874826,110.37343010518923,459.88929210495513,259.21032827733836,570.2627222101444
