,State,County,year,avg(NO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_fiveyears
39,Connecticut,Hartford,2012,6.690391043209878,897420,750.61,7642,4898,758,2399,1741,3157,851.5522274966013,545.7868110806535,84.46435336854539,267.32187827327226,194.00057943883576,351.78623164181766,1195.587588761141,7.762957149600092
40,Iowa,Polk,2012,7.32027428365385,443821,591.94,2986,2014,377,857,780,1234,672.7937614488725,453.7865490817244,84.944155414007,193.09586522494428,175.7465284427731,278.04002063895126,749.773625705308,7.854654129002872
41,Delaware,New Castle,2012,12.46817790752687,546041,493.53,4177,2552,354,1187,1011,1541,764.9608729014855,467.364172287429,64.83029662607753,217.3829437716216,185.1509318897299,282.2132403976991,1106.398800478188,11.071232976190473
42,New Mexico,Bernalillo,2012,13.742087632311994,672685,1168.77,4990,2823,435,1311,1077,1746,741.8033700766332,419.6615057567806,64.66622564796302,194.8906248838609,160.1046552249567,259.55685053182395,575.5495093132096,13.406795132956153
43,Texas,McLennan,2012,3.3921786767371525,239385,1060.27,1896,1208,185,605,418,790,792.0295757879567,504.6264385822002,77.2813668358502,252.7309564091317,174.6141153372183,330.0123232449819,225.777396323578,2.989115348278852
44,California,Fresno,2012,12.26515447761191,946844,6017.89,6201,3932,562,2119,1251,2681,654.9125304696445,415.2743218523854,59.35507855570717,223.79610579989944,132.12313749677878,283.15118435560663,157.33820325728786,13.537344353920753
45,California,Contra Costa,2012,8.08348778082195,1078242,802.18,7152,4682,690,2152,1840,2842,663.3019303644265,434.2253408789493,63.99305536233982,199.58413788370328,170.64814763290616,263.57719324604307,1344.139719265003,8.857651541945668
46,Pennsylvania,Erie,2012,5.910243114814827,281541,1558.49,2745,1809,263,898,648,1161,974.9912090956558,642.5351902564813,93.41445828493896,318.95887277519086,230.16185919635151,412.3733310601298,180.6498598001912,7.775342131995944
47,North Carolina,Mecklenburg,2012,8.671511397727276,968367,549.74,5293,3057,450,1376,1231,1826,546.5902906645931,315.6860983490763,46.469985036664816,142.09488757877955,127.121225733632,188.5648726154444,1761.4999818095828,11.332206483831502
48,Texas,El Paso,2012,12.849389150250454,830853,1014.75,4811,2754,414,1294,1046,1708,579.0434649691341,331.4665771201404,49.82830897884463,155.74355511745156,125.89471302384416,205.57186409629625,818.7760532150776,13.930672686282392
49,Maryland,Baltimore,2012,11.641113278089872,818282,682.08,7585,4884,642,2466,1776,3108,926.9420566503968,596.860251111475,78.45706003553788,301.36309976267347,217.04009131326367,379.82015979821136,1199.6862538118694,13.128392853135868
50,Maine,Cumberland,2012,9.805474688098522,284133,1217.01,2340,1451,232,585,634,817,823.5579816494387,510.6763381937332,81.6519024541324,205.88949541235968,223.1349403272411,287.5413978664921,233.46808982670643,9.973820198905171
51,Rhode Island,Providence,2012,6.288014812133078,629364,435.85,5333,3425,462,1711,1252,2173,847.3633700052751,544.2001766863056,73.4074398917002,271.86175249934854,198.9309842952568,345.2691923910488,1443.992199151084,5.383758893939392
52,Pennsylvania,Washington,2012,8.576121699699698,208480,861.0,2386,1522,257,706,559,963,1144.4742900997696,730.046047582502,123.27321565617804,338.64159631619344,268.1312356101305,461.91481197237147,242.137049941928,9.63141536532516
53,Florida,Orange,2012,5.40692617759562,1202048,1004.31,6965,4372,589,2046,1737,2635,579.4277765946118,363.7125971675008,48.99970716643595,170.20950910446172,144.50338089660315,219.20921627089768,1196.889406657307,6.013800405681257
54,Oregon,Multnomah,2012,9.063791746913585,759071,465.7,5381,3186,403,1490,1293,1893,708.892844015909,419.7235831694269,53.091212811449786,196.29257342198557,170.3397969359915,249.38378623343533,1629.957053897359,10.184808420782455
55,Utah,Salt Lake,2012,16.21486700837987,1064462,807.83,5917,3096,501,1487,1108,1988,555.8676589676287,290.851152976809,47.06602959992935,139.69498206605778,104.0901413108218,186.7610116659872,1317.6807001473082,18.20191779501382
56,Louisiana,East Baton Rouge,2012,11.400542943661996,443039,470.59,3627,2088,294,1005,789,1299,818.6638196637317,471.2903378709324,66.35984642435541,226.8423321648884,178.08815928168852,293.20217858924383,941.454344546208,13.107939776763024
57,California,Riverside,2012,15.974102227757998,2264919,7303.81,14694,10050,1371,5117,3562,6488,648.7649227190907,443.7244775640983,60.531966043818784,225.92419419855636,157.2683173217232,286.4561602423751,310.10102946270507,18.077245116954334
58,Iowa,Scott,2012,7.731196949712649,168840,468.2,1298,869,132,395,342,527,768.7751717602464,514.6884624496565,78.18052594171998,233.9493011134802,202.55863539445627,312.1298270552002,360.61512174284496,6.78415889717502
59,Kansas,Wyandotte,2012,12.065956740088133,159360,155.7,1196,700,89,339,272,428,750.5020080321285,439.2570281124498,55.848393574297184,212.72590361445785,170.68273092369478,268.574297188755,1023.5067437379575,13.728116171602784
60,Hawaii,Honolulu,2012,2.8904910655375797,975909,2126.98,7141,4554,719,2210,1625,2929,731.7280607105786,466.6418692726474,73.67490206566391,226.4555404243633,166.5114267826201,300.13044249002724,458.82377831479374,2.8897305512073213
61,California,Los Angeles,2012,21.169009149183935,9953555,4752.32,58614,41074,5320,21269,14485,26589,588.8750300771935,412.65658350207536,53.44824035231633,213.68244813034136,145.52589501941767,267.1306884826577,2094.4622836846006,21.76750523284091
62,Illinois,Saint Clair,2012,12.12912738910507,268612,673.99,2364,1515,234,719,562,953,880.0798177296621,564.0105430881717,87.11449972450971,267.67233035009605,209.22371301356603,354.78683007460575,398.5400376860191,12.872777286959167
63,Arkansas,Pulaski,2012,10.568827552289793,388905,807.91,3503,2069,314,1067,688,1381,900.7341124439132,532.0065311579949,80.73951222020801,274.3600622259935,176.90695671179336,355.0995744462015,481.3716874404328,9.781271874242213
64,California,San Bernardino,2012,17.870175726198678,2077247,20106.39,12339,8239,1240,4107,2892,5347,594.0073568526035,396.6307328882892,59.69439358920726,197.71360844425337,139.2227308548285,257.4080020334606,103.31277767913583,18.524956117366163
65,Maine,Aroostook,2012,2.1842594865248244,70774,6829.18,627,418,108,216,94,324,885.9185576624185,590.6123717749456,152.5984118461582,305.1968236923164,132.817136236471,457.79523553847457,10.363469699143968,2.3902077161317337
66,California,Alameda,2012,14.879765326760568,1555542,821.26,9337,6167,856,2941,2370,3797,600.2409449568061,396.4534548086776,55.02905096744415,189.0659332888472,152.35847055238622,244.09498425629135,1894.092004967976,15.284517682349536
67,Connecticut,Fairfield,2012,6.580974277173901,934931,837.01,6484,4332,605,2151,1576,2756,693.5271159048101,463.3497017426954,64.71065779185844,230.07045439716944,168.5685895536676,294.78111218902785,1116.989044336388,9.225370618070567
68,Indiana,Marion,2012,9.840462542483658,918692,403.11,7638,4875,842,2193,1840,3035,831.399424399037,530.6457441667065,91.65204442838296,238.7089470682231,200.2847526701005,330.360991496606,2279.010691870705,9.943496906839322
69,California,Sacramento,2012,8.008199072268898,1447236,995.65,10370,6760,993,3271,2496,4264,716.53828401173,467.0972806093823,68.61355024336044,226.0170421410192,172.46668822500268,294.6305923843796,1453.5589815698288,10.219065875604722
70,California,Santa Clara,2012,10.868746103305735,1838988,1304.53,9314,6079,815,2859,2405,3674,506.4742129910581,330.56224401681794,44.3178530800636,155.4659410501863,130.77844988656804,199.78379413024996,1409.693912750186,12.996627619843006
71,New Jersey,Camden,2012,11.675924827309235,512906,227.59,4338,2807,359,1405,1043,1764,845.769010305982,547.2737694626306,69.99333211153701,273.9293359796921,203.3511013714014,343.9226680912292,2253.6403181159103,16.861114015141705
72,California,San Diego,2012,12.28925044195807,3181513,4525.92,19952,13003,1696,6218,5089,7914,627.1230071981475,408.70491492569727,53.30797013873588,195.44160278458708,159.95534200237435,248.74957292332292,702.9538745713578,17.073603352393828
73,Pennsylvania,Berks,2012,9.58053729957805,413331,865.68,3555,2333,338,1189,806,1527,860.085500482664,564.4386702182996,81.77465517950505,287.6629142261287,195.0011008126659,369.4375694056337,477.4639589686721,8.196674796389967
0,California,Contra Costa,2013,9.125991097125834,1094030,802.18,7041,4647,710,2107,1830,2817,643.5838139721945,424.7598329113461,64.89767191027669,192.5906967816239,167.27146421944553,257.48836869190063,1363.8210875364632,8.46797419749235
1,Connecticut,Litchfield,2013,1.6165772271468164,186760,944.63,1732,1181,185,632,364,817,927.3934461340758,632.3623902334547,99.0576140501178,338.4022274576997,194.9025487256372,437.4598415078176,197.7070387347427,1.9359990735886055
2,Texas,El Paso,2013,12.627978109243722,831218,1014.75,4756,2722,368,1329,1025,1697,572.172402426319,327.471253028688,44.27238101196076,159.8858542524344,123.31301776429288,204.1582352643952,819.1357477211136,14.024289338787574
3,Oklahoma,Adair,2013,3.6555554999999997,22233,577.06,98,64,12,37,15,49,440.7862186839383,287.8603877119597,53.973822695992446,166.4192866459767,67.46727836999055,220.39310934196916,38.52805600804077,3.370986991996009
4,Ohio,Hamilton,2013,11.978906229813674,804172,412.81,7542,4638,735,2205,1698,2940,937.8590649761494,576.7422889630576,91.39835756529698,274.19507269589093,211.14885870186976,365.5934302611879,1948.043894285507,13.350233277387161
5,Oregon,Multnomah,2013,9.730130672672683,765850,465.7,5650,3279,508,1457,1314,1965,737.7423777502122,428.1517268394594,66.33152706143501,190.246131749037,171.5740680289874,256.57765881047203,1644.5136353875887,9.71250267752448
6,Arizona,Maricopa,2013,18.130289346839557,4011219,9224.86,27138,16326,2480,7572,6274,10052,676.5524395451856,407.0084430693014,61.826591866462536,188.7705458116348,156.41130539120402,250.59713767809737,434.82708680673744,19.411954521302327
7,Indiana,Marion,2013,10.359545698035161,928521,403.11,7552,4688,828,2166,1694,2994,813.336478119504,504.8889578157091,89.17407360738206,233.274207045398,182.440677162929,322.44828065278006,2303.3936146461265,9.712703711653335
8,North Dakota,Cass,2013,4.762328991999997,163246,1768.0,853,506,99,259,148,358,522.5242884971149,309.96165296546314,60.64467123237323,158.65626110287542,90.66072063021451,219.30093233524863,92.33371040723982,4.949412431122752
9,Kansas,Wyandotte,2013,11.859712665584398,160744,155.7,1199,756,133,378,245,511,745.9065346140447,470.3130443438014,82.7402578012243,235.1565221719007,152.41626437067634,317.896779973125,1032.3956326268465,13.462586863730001
10,Pennsylvania,Cambria,2013,7.889127805194805,138837,693.48,1657,1054,174,555,325,729,1193.4858863271318,759.1636235297507,125.32682210073683,399.7493463557985,234.08745507321532,525.0761684565354,200.2033223741132,8.226886571787064
11,Texas,Travis,2013,5.478937816816815,1120948,1022.19,4881,2712,437,1207,1068,1644,435.4350067978176,241.93807384463867,38.98485924413978,107.6767164935394,95.27649810695948,146.6615757376792,1096.6141324019995,8.313543343750005
12,Pennsylvania,Erie,2013,6.417042111600606,280613,1558.49,2699,1749,303,859,587,1162,961.8228663675596,623.278322814695,107.9778912594926,306.1155399072744,209.18489164792797,414.0934311667671,180.05441164203813,6.810726781327067
13,Pennsylvania,Allegheny,2013,10.806486540659362,1233631,744.73,13439,8791,1338,4396,3057,5734,1089.3857239320348,712.6117939643216,108.46030944423411,356.346427740548,247.80505677953943,464.80673718478215,1656.4808722624307,13.057509743162928
14,New Mexico,Bernalillo,2013,11.770744002789387,674460,1168.77,4967,2882,503,1306,1073,1809,736.4410046555763,427.3048068084097,74.57818106336921,193.63639059395663,159.09023515108385,268.21457165732585,577.0681999024615,13.574441382634074
15,Texas,Harris,2013,10.304728544268384,4346883,1777.89,24041,14370,1924,6924,5522,8848,553.0629648877139,330.58170647795214,44.26160078382602,159.28655084574396,127.03355484838217,203.54815162957,2444.9673489360985,11.561393017775838
16,Massachusetts,Suffolk,2013,17.477490663366435,759670,120.07,4583,2747,405,1175,1167,1580,603.28826990667,361.60438084957946,53.31262258612292,154.67242355233194,153.61933471112457,207.98504613845483,6326.8926459565255,17.82297079024462
17,Illinois,Saint Clair,2013,11.306693982008998,266807,673.99,2342,1477,226,721,530,947,877.7880640313035,553.5836765901944,84.70542377074065,270.2327899942655,198.64546282518825,354.9382137650062,395.8619564088488,12.0960430968446
18,Pennsylvania,Bucks,2013,7.560930001763682,625783,622.15,5678,3565,526,1629,1410,2155,907.343280338392,569.6862970071095,84.0546962765048,260.3138787726736,225.31772195793116,344.3685750491784,1005.8394277907256,9.609683829207025
19,Ohio,Cuyahoga,2013,12.929070279452066,1263334,1245.62,13629,8903,1212,4611,3080,5823,1078.81209561367,704.7225832598506,95.93662483555416,364.98661478278905,243.7993436415073,460.9232396183432,1014.22103049084,14.608540416883546
20,New Jersey,Essex,2013,18.171736598314627,789953,129.59,5722,3698,463,1966,1269,2429,724.3468915239262,468.12911654237655,58.61108192512719,248.8755660146869,160.64246860256242,307.48664793981413,6095.78671193765,19.701589415586035
21,Missouri,St. Louis City,2013,12.03847475510205,317947,66.15,2734,1703,249,878,576,1127,859.8917429634499,535.6238618386083,78.31493928233321,276.14665337304643,181.16226918322863,354.46159265537966,4806.455026455026,12.108717339534868
22,Iowa,Scott,2013,7.121686293777161,170551,468.2,1334,864,146,406,312,552,782.1707289901555,506.5933357177618,85.6048923782329,238.05196099700385,182.93648234252512,323.6568533752367,364.2695429303717,6.941093606187316
23,California,Solano,2013,9.84290930410959,423972,906.85,2844,1896,303,774,819,1077,670.7990150292943,447.1993433528629,71.46698366873284,182.55922560923835,193.17313407489172,254.0262092779712,467.5216408446821,9.430342624402638
24,New York,Bronx,2013,18.275654332409964,1426550,57.42,9194,6329,889,3403,2037,4292,644.4919561179069,443.6577757526901,62.3181802250184,238.54754477585783,142.79205075181383,300.86572500087624,24844.13096482062,20.871515752186355
25,Virginia,Henrico,2013,8.38450369166663,319402,243.22,2429,1546,243,721,582,964,760.4836538280912,484.0295301845324,76.07967389058302,225.7343410498369,182.21551524411245,301.8140149404199,1313.222596825919,9.020355013967135
26,Texas,McLennan,2013,2.51072676595745,241432,1060.27,1953,1231,182,621,428,803,808.923423572683,509.87441598462505,75.38354484906723,257.2152821498393,177.27558898571854,332.59882699890653,227.7080366321786,3.0172452391818383
27,Iowa,Polk,2013,6.150367276381861,451461,591.94,3153,2059,353,886,820,1239,698.3991972728542,456.0748325990506,78.19058567628211,196.251724955201,181.63252196756756,274.4423106314831,762.6803392235698,7.746329984597279
28,Utah,Uintah,2013,2.609228849056606,35737,4499.21,71,23,11,12,0,23,198.6736435626941,64.35906763298541,30.780423650558244,33.578643982427174,0.0,64.35906763298541,7.942949984552843,0.9069353649851639
29,California,San Bernardino,2013,17.293137419378738,2087945,20106.39,12878,8463,1339,4211,2913,5550,616.7786986726184,405.32676866488345,64.1300417396052,201.68155770386676,139.5151692214115,265.81159944347195,103.8448473346036,18.563047491099056
30,Nevada,Washoe,2013,16.23553077101446,432897,6551.48,3491,2297,392,1145,760,1537,806.4273949692421,530.6112077468774,90.5527180830544,264.4970974619829,175.56139220184016,355.0498155450373,66.07621484000562,17.718464819279564
31,Illinois,Cook,2013,10.208989467625907,5240283,1634.89,39382,25971,3372,12876,9723,16248,751.5242974472943,495.60300464688646,64.34766977279662,245.71192052032305,185.5434143537668,310.05959029311964,3205.281700909541,13.606465999187304
32,New Jersey,Camden,2013,12.374138860273957,511702,227.59,4655,2982,430,1466,1086,1896,909.7091666634096,582.7610601482894,84.03328499790894,286.4948739696151,212.2329011807654,370.52815896752406,2248.3501032558547,13.695607643132226
33,Oklahoma,Tulsa,2013,7.862299980392181,623055,587.05,5586,3580,531,1821,1228,2352,896.550063798541,574.5881182239128,85.22522088740159,292.26954281724727,197.09335451926395,377.4947637046489,1061.3320841495615,9.157401804377914
34,Colorado,Adams,2013,17.083449820728266,470107,1197.83,2569,1508,312,628,568,940,546.4713352492092,320.77803563869503,66.36786944248863,133.5866090060348,120.8235571901716,199.95447844852345,392.4655418548542,16.954170935056176
35,Colorado,Denver,2013,24.069725968749992,647433,154.88,4225,2478,449,1099,930,1548,652.5771778701425,382.7423069259676,69.35080541152522,169.74729431462407,143.64420719981837,239.0980997261493,4180.22339876033,33.0165107576406
36,California,Orange,2013,12.06329433873585,3112576,947.91,18745,12889,1834,6441,4614,8275,602.2342908253486,414.09430645227616,58.92225603487272,206.9347061726364,148.23734424476706,265.8569622075091,3283.6197529301307,11.57980660815754
37,California,Los Angeles,2013,18.76484220733789,10015436,4752.32,59829,41535,5797,21525,14213,27322,597.3679029050758,414.709853869567,57.88065542029323,214.9182521859258,141.9109462633479,272.7989076062191,2107.483502794425,21.37470577399573
38,California,Alameda,2013,16.77293117307687,1581226,821.26,9489,6127,953,2876,2298,3829,600.1039699574886,387.4841420518004,60.269689468804586,181.884183538596,145.33026904439973,242.1538730074006,1925.365901176241,14.174664106034982
39,Georgia,DeKalb,2013,9.439669561959636,715014,270.94,4191,2432,319,1155,958,1474,586.1423692403226,340.1332001890872,44.614511044538986,161.53529860953773,133.9833905350105,206.14980965407668,2639.0123274525727,13.82170039311025
40,Florida,Orange,2013,4.5457268704225475,1225366,1004.31,7053,4394,591,2068,1735,2659,575.583131896919,358.58674061464086,48.230487870562754,168.76590341171536,141.5903493323627,216.9963912822781,1220.10733737591,5.720133130760821
41,Arkansas,Pulaski,2013,9.791679257534282,391312,807.91,3428,2098,298,1062,738,1360,876.0273132436521,536.1450709408349,76.15406632048085,271.3946927260089,188.5963118943452,347.5487590464897,484.3509796883316,9.738688437996874
42,Pennsylvania,Philadelphia,2013,16.357404900284877,1555868,142.68,13901,8805,1164,4406,3235,5570,893.4562572146223,565.9220448007158,74.81354459375731,283.18597721657625,207.92252299038225,357.99952181033353,10904.597701149423,18.761879072588194
43,Utah,Salt Lake,2013,17.663850994082885,1080761,807.83,6139,3359,574,1638,1147,2212,568.0256782026738,310.7995199678745,53.11072475783267,151.55987308942497,106.12892212061686,204.6705978472576,1337.8569748585717,17.208392401696845
44,California,Fresno,2013,13.120059830555565,953762,6017.89,6425,4101,615,2125,1361,2740,673.648142828085,429.9814838502687,64.48149538354431,222.80191494314096,142.69807352358345,287.28341032668527,158.48777561570583,12.951510879146104
45,California,Riverside,2013,15.594644721792838,2291452,7303.81,14906,10103,1472,5171,3460,6643,650.504570900896,440.89948207512094,64.23874469113908,225.66477499855984,150.995962385422,289.9035196896989,313.7337909940154,17.168447041010605
46,Connecticut,Hartford,2013,6.411892142857153,897737,750.61,7610,4782,748,2330,1704,3078,847.6870174672538,532.6727092678591,83.32061617155135,259.5414915504207,189.81060154588704,342.86210772197205,1196.00991193829,7.276299207155111
47,New York,Queens,2013,17.562674266666686,2297598,177.35,14092,10398,1277,5661,3460,6938,613.3361884890221,452.559586141701,55.57978375677555,246.38774929295724,150.5920530919682,301.9675330497328,12955.16210882436,20.662827709799217
48,Texas,Dallas,2013,11.573374493723861,2479810,908.87,15110,9194,1314,4562,3318,5876,609.3208753896467,370.75421100810144,52.98793052693553,183.9657070501369,133.800573431029,236.9536375770724,2728.454014325481,12.5101012949054
49,Virginia,Alexandria City,2013,10.372248063414645,149819,15.38,567,374,49,207,118,256,378.45667104973336,249.6345590345684,32.70613206602634,138.16672117688677,78.76170579165526,170.87285324291312,9741.15734720416,12.72457095742201
50,Arizona,Pima,2013,10.998651073972626,996634,9189.44,8537,5382,837,2576,1969,3413,856.5832592506376,540.0176995767754,83.98268572013397,258.47001005384124,197.56500380280025,342.4526957739752,108.45426924818052,12.60042675915285
51,California,Santa Barbara,2013,1.9819095146788883,435800,3789.56,2827,1977,297,963,717,1260,648.6920605782468,453.6484625975218,68.15052776502982,220.97292335933912,164.52501147315283,289.12345112436896,115.00015832972691,2.5737247850697598
52,California,Humboldt,2013,1.896940733236158,134555,4052.52,1153,716,109,370,237,479,856.8986659730223,532.1244100925272,81.00776634090148,274.9804912489316,176.13615250269407,355.98825758983315,33.20279727182099,2.6715879477608704
53,California,San Diego,2013,12.088949255813949,3218419,4525.92,20517,13439,1781,6511,5147,8292,637.4869151592754,417.56527040139895,55.337729487677024,202.30429909840825,159.92324181531367,257.64202858608525,711.1082387669247,15.857683550559164
54,California,Sacramento,2013,8.234148091240888,1460023,995.65,10530,6842,1072,3305,2465,4377,721.2215150035308,468.6227545730444,73.42350086265765,226.36629696929432,168.83295674109243,299.789797831952,1466.4018480389695,9.332912644619606
55,Rhode Island,Providence,2013,7.559365497175131,629731,435.85,5485,3403,437,1653,1313,2090,871.0068267244268,540.389467883906,69.39470980466263,262.493032739376,208.5017253398673,331.88774254403864,1444.8342319605367,5.835886853036235
56,Delaware,New Castle,2013,10.792126883720922,549521,493.53,4203,2679,378,1255,1046,1633,764.8479311982618,487.5154907637742,68.78718010776659,228.38071702446317,190.34759363154456,297.1678971322297,1113.4500435637144,11.769705441858672
57,Maine,Cumberland,2013,9.442512606177615,286124,1217.01,2465,1519,273,628,618,901,861.5145880806923,530.8887055961751,95.41317750346003,219.4852581398275,215.9902699528876,314.89843564328754,235.1040665236933,9.940151096743842
58,California,Santa Clara,2013,12.242864053645157,1866961,1304.53,9398,6141,806,2917,2418,3723,503.3849127003724,328.93027760087114,43.1717641664716,156.24322093498472,129.51529249941484,199.41498510145632,1431.136884548458,12.46465724070869
59,Pennsylvania,Berks,2013,7.798981235087724,413687,865.68,3740,2468,387,1241,840,1628,904.0651507057268,596.5863080058111,93.5489875195498,299.98525455235483,203.05206593390656,393.5342420719046,477.8751963774144,8.147826837375531
60,North Carolina,Mecklenburg,2013,8.482232184659129,991322,549.74,5353,3187,450,1485,1252,1935,539.985998494939,321.48988925898954,45.39392851162387,149.7999640883588,126.29599665900685,195.19389259998263,1803.2560846945828,10.283219690374219
61,Pennsylvania,Washington,2013,7.664222816839005,208264,861.0,2417,1460,242,681,537,923,1160.5462297852723,701.0333038835324,116.1986709176814,326.98882187992166,257.8458110859294,443.1874927976031,241.8861788617886,9.0732555407651
62,Wyoming,Laramie,2013,4.13689399860531,95929,2687.82,562,388,85,191,112,276,585.8499515266499,404.4658028333455,88.60719907431537,199.1055885081675,116.75301525086262,287.71278758248286,35.69026199671109,3.699667860351466
63,South Dakota,Minnehaha,2013,5.2601113096961,179415,813.74,1096,697,117,315,265,432,610.8742301368336,388.4847978151213,65.21193880110359,175.57060446450964,147.70225454950813,240.78254326561324,220.48197212868976,6.212585380233586
64,Connecticut,New Haven,2013,13.62177558082194,862712,862.06,7500,4705,709,2246,1750,2955,869.3515333042776,545.3731952262168,82.18269828169771,260.3418058401877,202.84869110433144,342.5245041218854,1000.75632786581,14.426372629954878
65,California,Imperial,2013,12.788434213564189,177194,4482.08,839,560,79,334,147,413,473.4923304400826,316.03778908992405,44.58390238947143,188.49396706434757,82.95991963610506,233.077869453819,39.533877128476064,14.049386815259087
66,Maryland,Prince George's,2013,8.297709860465126,891302,499.42,5477,3472,345,1795,1332,2140,614.4943015947457,389.54248952655774,38.70741903417697,201.39077439521063,149.4442960971702,240.0981934293876,1784.6742220976332,8.768841123360705
67,Oklahoma,Oklahoma,2013,5.661837820936645,755639,718.38,6959,4296,704,2131,1461,2835,920.9424076840924,568.5254466749334,93.16618120557568,282.012971802673,193.34629366668477,375.1791530082487,1051.865308054233,5.8927159819916195
68,Virginia,Hampton City,2013,2.982939704999999,137321,128.56,1001,626,110,284,232,394,728.9489590084546,455.8661821571355,80.1042812097203,206.8146896687324,168.94721127868277,286.9189708784527,1068.1471686372122,4.146639849618507
69,Louisiana,East Baton Rouge,2013,9.64470509444445,444527,470.59,3499,2039,272,999,768,1271,787.1287908271039,458.6897983699528,61.188634211195264,224.73325579773555,172.76790836102194,285.92189000893086,944.6163326887524,12.348224981833456
70,Pennsylvania,York,2013,10.380255111486463,439117,910.34,3701,2344,338,1137,869,1475,842.8277657207533,533.7985092811255,76.97265193558893,258.9287137596586,197.89714358587804,335.90136569524753,482.365929213261,11.50781538583871
71,Maine,Aroostook,2013,1.9413976625344336,70048,6829.18,677,480,97,232,151,329,966.4801279122888,685.2444038373686,138.4764732754683,331.20146185472817,215.56646870717225,469.6779351301964,10.257161181869565,2.267037567957245
72,Hawaii,Honolulu,2013,3.116694443798449,984730,2126.98,7272,4671,760,2312,1599,3072,738.476536715648,474.3432209844323,77.17851593837905,234.7851695388584,162.37953550719484,311.96368547723745,462.97097292875344,2.8901108083724507
73,Maryland,Baltimore,2013,11.030177779005536,823295,682.08,6994,4507,626,2314,1567,2940,849.5132364462313,547.4343947187824,76.03592879830437,281.0657176346267,190.33274828585132,357.1016464329311,1207.0358315740089,12.602992164954781
0,Oklahoma,Oklahoma,2014,5.004924176308556,766389,718.38,6991,4285,744,2107,1434,2851,912.1999402392256,559.1155405414222,97.07863761092604,274.9256578578241,187.111245072672,372.00429546875023,1066.829533116178,5.815756594973294
1,Ohio,Hamilton,2014,11.390831058988779,806480,412.81,7903,4834,760,2340,1734,3100,979.9375061997818,599.3949012994742,94.236682868763,290.1497867275072,215.00843170320405,384.3864695962702,1953.6348441171483,12.893124261529332
2,Virginia,Roanoke,2014,4.63128518617021,93720,250.84,868,522,70,286,166,356,926.1630388390952,556.9782330345711,74.69056764831413,305.1643192488263,177.12334613743064,379.8548868971404,373.62462127252434,4.828285553459116
3,Oklahoma,Tulsa,2014,7.234115567213104,629978,587.05,5568,3600,584,1845,1171,2429,883.8403880770439,571.4485267739509,92.70164989888536,292.8673699716498,185.8795069034157,385.5690198705352,1073.1249467677371,8.600464031068594
4,Ohio,Cuyahoga,2014,12.322386467997218,1260226,1245.62,13204,8634,1176,4388,3070,5564,1047.7485784295834,685.1152094941701,93.3165955947584,348.191514855272,243.6070990441397,441.5081104500304,1011.7258875098346,14.04871703773972
5,Maryland,Prince George's,2014,6.97522529065744,900647,499.42,5560,3574,333,1808,1433,2141,617.3339832364956,396.8258374257617,36.973420219020326,200.74457584381005,159.1078413629313,237.7179960628304,1803.3859276761043,8.45863126155787
6,Wyoming,Laramie,2014,3.584490527204507,96264,2687.82,589,357,79,217,61,296,611.8590542674311,370.85514834205935,82.06598520734647,225.42175683536945,63.36740629934348,307.48774204271587,35.814898319083866,3.8454099064360805
7,Pennsylvania,Philadelphia,2014,18.68788304927536,1560609,142.68,13953,8830,1094,4448,3288,5542,894.0740441712178,565.8047595522004,70.10083883919675,285.0169389001345,210.6869818128692,355.11777773933125,10937.82590412111,18.1119987596153
8,Massachusetts,Suffolk,2014,15.571230801242251,768537,120.07,4482,2610,405,1144,1061,1549,583.1859754312414,339.6062909137751,52.69752790041338,148.85425164956274,138.054511363799,201.5517795499761,6400.741234280004,17.38273085113709
9,Pennsylvania,Erie,2014,6.636191611005689,279251,1558.49,2708,1761,264,859,638,1123,969.7369033593434,630.6154678049496,94.53860505423437,307.6085672029823,228.46829554773305,402.1471722572167,179.18048880647294,6.497692748011696
10,Pennsylvania,Cambria,2014,7.215469952517983,137517,693.48,1623,1029,178,559,292,737,1180.2177185366172,748.2711228429939,129.4385421438804,406.49519695746704,212.33738374164648,535.9337391013474,198.2998788717771,8.059326015261622
11,Texas,El Paso,2014,12.742964484975536,834190,1014.75,5071,2936,422,1429,1085,1851,607.8950838537983,351.95818698378065,50.587995540584274,171.30389959122022,130.06629185197616,221.8918951318045,822.0645479182065,13.246386930213788
12,Texas,Harris,2014,10.387808816297738,4441928,1777.89,24606,14740,1917,7134,5689,9051,553.9486457232084,331.83788661139937,43.15693545685567,160.60593508044255,128.07501607410117,203.76287053729823,2498.4267868090824,10.784462188500022
13,North Dakota,Cass,2014,4.481842769105692,167203,1768.0,908,561,112,266,183,378,543.0524571927538,335.5202956884745,66.98444405901809,159.08805464016794,109.44779698928848,226.072498699186,94.57183257918552,4.832330995703507
14,Pennsylvania,York,2014,10.614153410058046,440590,910.34,3874,2332,318,1141,873,1459,879.2755169204929,529.2902698654078,72.17594589073742,258.97092535009875,198.1433986245716,331.14687124083616,483.9840059757893,11.165850580613062
