,State,County,year,avg(NO2 Mean),avg(O3 Mean),avg(SO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_tenyears,SO2_tenyears,O3_tenyears
10,Pennsylvania,Cambria,2014,7.215469952517983,0.023203739568345347,3.6791302503597185,137517,693.48,1623,1029,178,559,292,737,1180.2177185366172,748.2711228429939,129.4385421438804,406.49519695746704,212.33738374164648,535.9337391013474,198.2998788717771,8.796530429952131,4.398603468077823,0.025070484538095423
11,Texas,El Paso,2014,12.742964484975536,0.028735153738644294,0.5349261998602379,834190,1014.75,5071,2936,422,1429,1085,1851,607.8950838537983,351.95818698378065,50.587995540584274,171.30389959122022,130.06629185197616,221.8918951318045,822.0645479182065,13.48217219213937,0.46927423527470663,0.029485172419213147
12,Texas,Harris,2014,10.387808816297738,0.021047155440414387,0.21760719924634866,4441928,1777.89,24606,14740,1917,7134,5689,9051,553.9486457232084,331.83788661139937,43.15693545685567,160.60593508044255,128.07501607410117,203.76287053729823,2498.4267868090824,12.142183745469028,2.6925185676025025,0.02153713923152154
13,North Dakota,Cass,2014,4.481842769105692,0.027108730081300804,0.15634254227642283,167203,1768.0,908,561,112,266,183,378,543.0524571927538,335.5202956884745,66.98444405901809,159.08805464016794,109.44779698928848,226.072498699186,94.57183257918552,4.918231857935626,0.24333238753825948,0.02606961157033849
14,Pennsylvania,York,2014,10.614153410058046,0.02533687620889742,2.2854773945841407,440590,910.34,3874,2332,318,1141,873,1459,879.2755169204929,529.2902698654078,72.17594589073742,258.97092535009875,198.1433986245716,331.14687124083616,483.9840059757893,12.052963366070378,3.0000260505128225,0.029471071297520808
15,Utah,Salt Lake,2014,14.296005786624239,0.02741368152866229,0.4842702101910827,1091389,807.83,6255,3464,525,1696,1243,2221,573.1228736958133,317.3937065519261,48.10383831979249,155.3983043626058,113.89156386952772,203.5021426823983,1351.0132082245027,17.36021193249219,0.6638209061336778,0.02814186342011152
16,New Jersey,Camden,2014,13.382947247887317,0.024408476056338002,0.35870386478873334,510670,227.59,4472,2840,341,1450,1049,1791,875.712299528071,556.1321401296336,66.77502105077643,283.9407053478763,205.41641373098088,350.71572639865275,2243.8156333758075,16.33513136812298,3.269928473015214,0.025076287187854065
17,Minnesota,Anoka,2014,6.23165954040403,0.025247356060606053,0.41520928787878775,341581,446.28,1788,1052,161,404,487,565,523.4483182612615,307.979659290183,47.133769149923445,118.27355736999422,142.57233277026532,165.40732651991766,765.3961638433271,6.965240762925699,0.642254218648139,0.03131707926829263
18,New York,Queens,2014,16.8321610083565,0.023767649025069653,1.1004034679665717,2314149,177.35,14230,10533,1361,5664,3508,7025,614.9128686182264,455.1565175794644,58.81211624662024,244.75519942752172,151.58920190532243,303.567315674142,13048.486044544688,21.6609750164529,3.8926475723145666,0.02121735714138113
19,Texas,McLennan,2014,2.2150618677685965,0.02743667493112948,0.24227306198347104,243014,1060.27,1990,1198,206,599,393,805,818.8828627157283,492.9757133333882,84.76877875348745,246.4878566666941,161.71907791320666,331.2566354201816,229.20010940609467,2.9783545977269803,0.1824614856005792,0.029135606664354382
20,Nevada,Washoe,2014,13.541735445086722,0.031490459537572145,0.37427555924855543,438943,6551.48,3467,2276,367,1110,799,1477,789.8519853375041,518.5183497629532,83.60994479921084,252.88021451532435,182.02819044841812,336.4901593145352,66.99905975443717,17.347731307213287,0.4516921021253142,0.026201201967110052
21,New Jersey,Essex,2014,18.72012396143247,0.022992688705234143,0.8174708622589547,793443,129.59,5625,3539,412,1808,1319,2220,708.9356135223325,446.03077977876166,51.92559515932462,227.8676603108226,166.23752430861447,279.7932554701472,6122.71780229956,19.191638476495566,1.3023897720612847,0.022760502719403084
22,Pennsylvania,Berks,2014,8.380008221606651,0.029592717451523635,1.638436807479223,414021,865.68,3595,2424,313,1235,876,1548,868.3134430379135,585.4775482403066,75.60002995017162,298.29404788645985,211.5834704036752,373.8940778366315,478.2610202384253,10.728911137271146,3.6719944226332886,0.026698914064828716
23,Virginia,Henrico,2014,8.04935622707422,0.026006240174672502,0.5999632489082967,322685,243.22,2526,1601,266,769,566,1035,782.806762012489,496.14949563816106,82.43333281683375,238.31290577498177,175.40325704634552,320.74623859181554,1326.7206644190444,8.86139218339201,0.8713665037109929,0.02598999857043285
24,Virginia,Hampton City,2014,2.7865146745283016,0.03433531603773583,0.8574777028301875,137754,128.56,1128,753,103,380,270,483,818.8509952524065,546.626595234984,74.77096853811868,275.85405868432133,196.0015680125441,350.62502722244,1071.5152457996269,3.85571481346388,1.0654588445626603,0.03555636818918373
25,Washington,King,2014,8.86268676190476,0.029978190476190485,0.26370826190476176,2078886,2306.77,12570,7548,1019,3533,2996,4552,604.6507600705378,363.0790721569148,49.01663679489881,169.94678880900636,144.11564655300964,218.9634256039052,901.2107839099692,11.611419756756764,1.0791548108108107,0.015162108108108096
26,Rhode Island,Providence,2014,7.303875299860515,0.0291585676429568,0.6172900097628996,631464,435.85,5521,3429,474,1670,1285,2144,874.3174591108915,543.0238303371214,75.06366158640873,264.464799260132,203.4953694905806,339.5284608465408,1448.8103705403234,6.410379734415867,0.5016818380577638,0.03069888586133317
27,Missouri,St. Louis City,2014,11.834839902506964,0.025086002785515385,2.130938194986071,316840,66.15,2865,1812,247,920,645,1167,904.241888650423,571.8974876909481,77.95732862012372,290.36737785633125,203.57278121449315,368.324706476455,4789.720332577475,13.465556838445869,3.2598563778053573,0.02826994508185277
28,New Mexico,Bernalillo,2014,11.614180335187799,0.03088337134909579,0.5355299916550765,674829,1168.77,5320,3008,517,1382,1109,1899,788.347862940093,445.7425510759022,76.61200096617068,204.79262153819707,164.3379285715344,281.4046225043678,577.3839164249596,12.973208922685844,0.6134370763644967,0.03258097166946964
29,Texas,Dallas,2014,10.375623028011207,0.026626498599439746,0.25556487394958016,2512281,908.87,15449,9315,1322,4731,3262,6053,614.9391728075004,370.7785872679052,52.62150213292224,188.3149217782565,129.84216335672642,240.93642391117876,2764.180795933412,13.83851734886547,0.5477980576569064,0.024861105201109415
30,Oregon,Multnomah,2014,8.553654308845566,0.02088637781109446,0.8413214002998489,777154,465.7,5391,3139,439,1453,1247,1892,693.6849067237639,403.9096498248738,56.48816064769659,186.96423102756984,160.4572581496074,243.45239167526643,1668.7867726003865,9.959709217642649,1.0756954744557956,0.018897751134648175
31,New York,Bronx,2014,17.010019912676047,0.024341757746478804,1.7688929394366195,1437687,57.42,9068,6379,809,3388,2182,4197,630.7353408634842,443.69880231232526,56.270940754141904,235.65630071079448,151.77156084738888,291.9272414649364,25038.08777429467,22.29499309469156,5.75222909259332,0.020340737447003758
32,Texas,Travis,2014,4.775199546478872,0.029720278873239445,0.4145317028169012,1149668,1022.19,5076,2831,388,1301,1142,1689,441.51876889675975,246.2450029051865,33.74887358785319,113.16310447885824,99.33302483847513,146.91197806671144,1124.7106702276485,6.89624058028341,0.48992379549080345,0.026230637762762743
33,Pennsylvania,Washington,2014,8.502459834269647,0.024341671348314716,2.3143499466292132,208354,861.0,2341,1434,256,682,496,938,1123.5685420006337,688.2517254288374,122.86781151309788,327.3275291091124,238.0563848066272,450.1953406222102,241.99070847851337,9.772469873351586,5.559729289647612,0.02603072803266926
34,North Carolina,Mecklenburg,2014,9.059265490750821,0.026454951033732296,0.32182676496191565,1010878,549.74,5644,3285,463,1489,1333,1952,558.3265240711539,324.9650303993162,45.80176836373924,147.29769566653937,131.8655663690376,193.09946403027865,1838.8292647433327,10.960353156923784,1.47030073261072,0.028979634922299057
35,Pennsylvania,Allegheny,2014,10.11113272938689,0.025021566596194596,1.3584568731501063,1232666,744.73,13448,8720,1271,4370,3079,5641,1090.9686808916608,707.4097930826355,103.10984484037036,354.5161463040272,249.783801938238,457.6259911443976,1655.1851006405009,15.052473658776488,4.303593945863839,0.025539758776682353
36,Pennsylvania,Bucks,2014,9.01062538888891,0.028207329629629657,3.5343229851851845,626169,622.15,5560,3392,521,1581,1290,2102,887.9391985230824,541.7067916169597,83.20437453786438,252.48774691816428,206.014670160931,335.69212145602864,1006.4598569476816,10.85275186072307,2.771213941677341,0.027711057394228893
37,South Dakota,Minnehaha,2014,5.041007641350209,0.031174499296765124,0.7045552025316449,182556,813.74,1108,697,118,349,230,467,606.9370494533184,381.8006529503276,64.63770021253752,191.1742150353864,125.98873770240364,255.8119152479239,224.3419273969573,5.895094023387757,0.48650409601766126,0.03205261392994224
38,Arkansas,Pulaski,2014,8.86205075616437,0.023851506849315203,1.141635815753429,392633,807.91,3434,2098,309,1048,741,1357,874.6080945819632,534.3412295960859,78.69944706634439,266.915924030838,188.72585849890356,345.61537109718233,485.9860628040252,9.895266597290734,1.7021361817114482,0.026098586618602985
39,California,Sacramento,2014,6.358848287500003,0.026290508333333327,0.7177100791666681,1478137,995.65,10837,6995,1046,3425,2524,4471,733.1526103466729,473.2308304304676,70.76475319946663,231.71059245523253,170.75548477576842,302.47534565469914,1484.5949881986642,10.433958661093481,0.5040669600905929,0.02525098475755121
40,Georgia,DeKalb,2014,10.429543384831451,0.020054216292134875,0.359923981741575,722615,270.94,4194,2495,294,1218,983,1512,580.3920483244881,345.27376265369526,40.6855656193132,168.55448613715464,136.03371089722742,209.2400517564678,2667.0665091902265,12.726192685322598,0.7007190370053874,0.020327570808075842
41,Arizona,Maricopa,2014,17.995219795774595,0.026712519718309895,1.2063104387323926,4083931,9224.86,27860,16627,2539,7723,6365,10262,682.1858645506009,407.1322458680129,62.17049210674715,189.10701478550936,155.85473897575645,251.27750689225653,442.709266048482,20.638954538539288,1.5860622025923168,0.024331868546338998
42,California,San Bernardino,2014,16.532656383285296,0.03273826657060522,0.6952251556195992,2105935,20106.39,12847,8366,1262,4118,2986,5380,610.0378216801563,397.2582249689568,59.92587615477211,195.54259746858284,141.78975134560184,255.46847362335492,104.73958776289528,18.77343140708078,0.8655098779744701,0.03140131222234693
43,California,Los Angeles,2014,19.447162473157807,0.025286811937312328,0.4758175781927301,10066615,4752.32,58727,40435,5392,20514,14529,25906,583.3837888903072,401.6742470035856,53.56318881769095,203.78250285721663,144.32855532867802,257.3456916749076,2118.252769173793,22.348745770487263,1.3534572803467515,0.022708946487184092
44,Maryland,Baltimore,2014,11.241766634560925,0.024676320113314488,1.4478533512747866,826518,682.08,7311,4752,621,2444,1687,3065,884.5542383831931,574.9421065239959,75.13447982984036,295.6983392981157,204.10928739603972,370.832819127956,1211.7610837438424,12.480432365500219,2.598119029933706,0.026601131750399756
45,California,Contra Costa,2014,7.325887059578379,0.024212572868927727,0.7019523437213562,1108996,802.18,7262,4692,694,2208,1790,2902,654.8265277782788,423.0853853395324,62.57912562353696,199.09900486566227,161.4072548503331,261.67813048919925,1382.4777481363285,9.339389298919784,1.2200004506713829,0.02356089178072205
46,Connecticut,Hartford,2014,5.734394774725268,0.030592835164835203,0.30983561813186744,896258,750.61,7768,4891,783,2351,1757,3134,866.714718306559,545.7133994898791,87.36323692508185,262.3128608057055,196.0373017590917,349.6760977307873,1194.0395145281836,7.416724133438214,0.49251976593763985,0.0287342372103017
47,California,Fresno,2014,12.282082104395599,0.029821862637362556,0.48103788873626285,963151,6017.89,6320,4004,602,2118,1284,2720,656.1795606296416,415.718822905235,62.5031796675703,219.9032135148071,133.31242972285756,282.4063931823774,160.04795700818724,13.295990868253034,0.8769790001270364,0.031191412281086826
48,California,Orange,2014,11.068672484507047,0.029923546478873266,0.30113872253521257,3134438,947.91,18422,12471,1558,6265,4648,7823,587.7289644906041,397.87036782989486,49.705880288587615,199.87634146855035,148.28814607275692,249.582221757138,3306.6831239252674,12.655346568996597,0.8342266529339698,0.028335249231408503
49,California,Riverside,2014,15.181102458563595,0.02933848895027619,0.2438253701657461,2322455,7303.81,15051,10294,1381,5129,3784,6510,648.0642251410684,443.2378668262679,59.4629390020474,220.84389148551853,162.93103633870194,280.30683048756595,317.9785618738713,18.106391453651757,1.3969138641779903,0.028025045040447942
50,California,Alameda,2014,14.286363873972578,0.020135824657534274,0.4894526671232884,1608868,821.26,9323,5977,893,2728,2356,3621,579.4757556244515,371.50344217176297,55.50486428967448,169.56021252209626,146.43836535999222,225.0650768117708,1959.0239388257069,15.43932641594073,0.8762162224537661,0.017217156095079948
51,California,Santa Clara,2014,13.074419871232859,0.020417534246575296,0.23541465479452048,1889824,1304.53,9610,6213,768,2942,2503,3710,508.5129620536092,328.7607734900181,40.63870497993464,155.67587246219753,132.44619604788596,196.31457744213216,1448.6627367710976,12.420298603295983,0.4654635193224358,0.020338545181314706
52,Louisiana,East Baton Rouge,2014,10.480869211480348,0.023334157099697876,1.2450263338368568,445864,470.59,3667,2220,292,1164,764,1456,822.448100766153,497.9096764932804,65.49082231353059,261.06615470188217,171.3526994778677,326.5569770154128,947.4574470345736,13.334287775404283,2.2435428784789933,0.023483829353827305
53,Florida,Orange,2014,4.9794516055555516,0.026022286111111095,0.10933308749999984,1253631,1004.31,7157,4450,570,2161,1719,2731,570.901644901889,354.9688863788467,45.46792477212194,172.3792726886939,137.1216889180309,217.8471974608158,1248.2510380261076,6.670244951407109,0.24455689884121914,0.02770918562255051
54,Kentucky,Jefferson,2014,11.438002149847108,0.020481568807339427,1.457531481651376,760703,398.6,7445,4421,842,1830,1749,2672,978.6999656896318,581.1729413450454,110.6870881276924,240.5669492561486,229.91890396120428,351.254037383841,1908.4370296036125,14.10820124390243,1.4973032987804875,0.01532406097560976
55,Arizona,Pima,2014,11.346416784313696,0.026170525846702347,0.20839412121212106,1003157,9189.44,8667,5246,844,2514,1888,3358,863.9724390100454,522.9490498496248,84.13438773791141,250.6088279302243,188.20583418148905,334.7432156681357,109.16410575617228,13.334386015019936,0.5898306177221571,0.027610529350112066
56,California,San Diego,2014,13.539796220720714,0.026465977477477438,0.103239182432432,3258856,4525.92,19928,12896,1630,6292,4974,7922,611.502932317353,395.7216888380463,50.01755217168233,193.07388850565965,152.63024816070424,243.091440677342,720.0427758334217,17.03356922394288,2.0020105057936144,0.02695815810272519
57,Kansas,Wyandotte,2014,11.030924596590891,0.02518003977272726,1.7583278650568224,161855,155.7,1199,757,104,369,284,473,740.7865064409502,467.70257329090856,64.25504309412746,227.9818355935868,175.4656946031942,292.2368786877143,1039.5311496467566,14.011116660428266,3.767781422872818,0.023689966986765277
58,Colorado,Denver,2014,22.23142091573038,0.023012176029962566,1.0999500823970032,662425,154.88,4314,2508,428,1175,905,1603,651.2435370041892,378.6088991206552,64.61108804770352,177.37857115899914,136.61923991395253,241.98965920670264,4277.020919421488,29.618850702388954,2.67517293185851,0.018635878991619125
59,Indiana,Marion,2014,11.333617678481023,0.02703470126582291,2.479835131645572,934212,403.11,7816,4774,817,2177,1780,2994,836.6409337495129,511.01891219551874,87.45338317212796,233.03061831789788,190.534910705493,320.48400149002583,2317.511349259508,11.085143028247773,3.4201332429624403,0.03014061045381941
60,California,Humboldt,2014,1.583622667839558,0.02205349894440544,0.28129306931738285,134665,4052.52,1112,718,129,372,217,501,825.7527939702225,533.1749155311328,95.79326476812832,276.24104258716073,161.14060817584377,372.03430735528906,33.22994087629426,3.006731759209055,0.3079490390377779,0.021822164027283507
61,Hawaii,Honolulu,2014,3.4493033284313594,0.02397154901960774,0.9861970571895421,988586,2126.98,7459,4903,767,2398,1738,3165,754.5119999676306,495.9608976861902,77.58556160010359,242.56867890097573,175.80665718511085,320.1542405010793,464.7838719687068,2.9656386868477838,1.0201784952473543,0.026517858768709036
62,Maine,Aroostook,2014,1.9597755235457068,0.026533221606648245,0.2688029155124658,69490,6829.18,640,439,95,208,136,303,920.99582673766,631.7455749028637,136.71031803137143,299.3236436897395,195.7116131817528,436.033961721111,10.175452982642131,2.3017007377664647,0.5429357726344143,0.026359717703615365
63,Iowa,Polk,2014,5.863495088785023,0.027885714953270982,0.0326082289719625,459780,591.94,3206,2029,372,896,761,1268,697.2900082648223,441.29801209274007,80.90826047239985,194.8758101700813,165.5139414502588,275.7840706424812,776.7341284589654,7.53484460072144,0.13844323132459113,0.028515473088923816
64,Alabama,Jefferson,2014,9.411745809286877,0.02466014925373136,1.1865171293532364,659733,1123.87,6863,4048,523,2127,1398,2650,1040.2693210738285,613.5815549623863,79.27449437878657,322.4031540032104,211.90390658038933,401.67764838199696,587.0189612677624,12.065634967741929,0.750311306451613,0.012098838709677423
65,Colorado,Adams,2014,17.981501473837266,0.02733598546511618,1.175310216569767,480446,1197.83,2660,1609,359,673,577,1032,553.6522314682608,334.8971580573051,74.72223725455098,140.07817736020283,120.0967434425513,214.80041461475375,401.0969837122129,18.434057506433454,1.3562063837178433,0.024131983769876467
66,California,Solano,2014,8.207331180821901,0.023823158904109645,0.637522361643835,429601,906.85,2972,1921,313,787,821,1100,691.8047211249508,447.1591081026348,72.85830340245948,183.19324210139175,191.10756259878352,256.05154550385123,473.7288415945305,10.00839569831047,0.8984165340884747,0.02262066485429253
67,California,Imperial,2014,12.24288798273156,0.02817679905808479,0.8098751428571438,178866,4482.08,895,564,72,301,191,373,500.3745820893853,315.31984837811547,40.25359766529134,168.28240135073185,106.7838493620923,208.5359990160232,39.90691821654232,14.157074062808402,0.5364245205764597,0.026747593556198674
68,California,Santa Barbara,2014,1.311855191176455,0.0335104246323531,0.4924893952205938,440553,3789.56,2892,1920,250,931,739,1181,656.4476918781622,435.8158950228463,56.74686133109978,211.3253115970156,167.74372209473094,268.0721729281153,116.25439364992242,3.271254857362224,0.5791595748397658,0.033554915778948265
69,Maine,Cumberland,2014,5.864372116731521,0.022808159533073854,0.895255931906616,288258,1217.01,2430,1450,258,593,599,851,842.9948171429761,503.0215987067141,89.50315342505672,205.71848829867687,207.79995698298052,295.2216417237336,236.85754430941407,9.857211348316136,1.7919116452462405,0.023595329052775418
70,Connecticut,Litchfield,2014,1.9188120476190424,0.0360600803571429,0.372059092261906,185110,944.63,1657,1091,159,563,369,722,895.1434282318621,589.3792879909242,85.89487331856733,304.14348225379507,199.34093241856195,390.0383555723624,195.9603230894636,1.8561436119781582,0.5081388914128574,0.03452599621720624
71,Connecticut,New Haven,2014,13.025709382022463,0.024923595505618013,0.8977931109550561,861534,862.06,7519,4627,793,2160,1674,2953,872.7455910039533,537.0652812309207,92.04511951936894,250.7155840628461,194.30457764870567,342.760703582215,999.38983365427,14.956078603268423,2.1276637795137834,0.023799149339802046
72,Illinois,Cook,2014,9.697888896174852,0.0244826775956285,0.7878280765027318,5239254,1634.89,39921,26248,3453,13167,9628,16620,761.9596224958744,500.9873543065482,65.90632941254614,251.314404684331,183.76662020967103,317.22073409687715,3204.6523007664123,15.974441790933275,2.602470847430081,0.02424140386076264
73,Delaware,New Castle,2014,11.679319452261328,0.026187391959798977,1.1228957311557801,552271,493.53,4212,2648,390,1262,996,1652,762.6690519690513,479.47475062061926,70.6175048119492,228.51100275046127,180.34624305820876,299.1285075624105,1119.0221465767029,11.44384592247942,1.0414631894995567,0.026806587240064014
74,Iowa,Scott,2014,6.635646077348053,0.025904881215469796,0.6432533825966865,171546,468.2,1287,786,134,338,314,472,750.2360882795285,458.1861424923927,78.1131591526471,197.0316999521994,183.0412833875462,275.1448591048465,366.3947031183256,7.125474466170613,0.626924815275057,0.026649833625817666
75,Illinois,Saint Clair,2014,10.985518092957745,0.0237901267605634,1.0834455422535227,265587,673.99,2407,1545,278,719,548,997,906.294359287164,581.7302804730654,104.67379803981368,270.7210819806692,206.3354004525824,375.39488002048296,394.0518405317586,13.349270525056548,2.0203490221331064,0.022427047423990452
0,Colorado,Adams,2015,17.62203386363639,0.024806204545454614,1.072129731534092,490674,1197.83,2678,1594,324,662,608,986,545.7798864419146,324.85927520105,66.03162181000013,134.9164618463583,123.9111915446916,200.9480836563584,409.63575799570896,18.067686828744293,1.2838825375905636,0.02514537502775834
1,Florida,Orange,2015,4.109642247863238,0.02570759259259262,0.035066821937321975,1284864,1004.31,7595,4813,617,2376,1820,2993,591.1131450488145,374.5921747360032,48.02064654313608,184.92229527794385,141.6492329149233,232.9429418210799,1279.3500014935628,6.216542859715476,0.19066042135526398,0.027715009739279588
2,California,Imperial,2015,11.490442866666672,0.029597497222222192,0.7247742472222224,179806,4482.08,918,594,116,329,149,445,510.5502597243696,330.3560504098862,64.51397617432121,182.97498414958343,82.86709008598156,247.48896032390465,40.11664227323028,13.8621518411362,0.5941073150534308,0.027114794227034465
3,Delaware,New Castle,2015,10.075421769230774,0.02837354751131225,0.739750522624435,555167,493.53,4438,2776,453,1293,1030,1746,799.3990997303514,500.0297207867183,81.59706899005164,232.90289228286264,185.52975951380395,314.4999612729143,1124.8900776041985,11.502714304924897,1.0618213249136126,0.026651788419997754
4,Oklahoma,Oklahoma,2015,6.990552677419353,0.026466204301075272,0.21509784408602153,775949,718.38,7036,4368,692,2211,1465,2903,906.76062473178,562.9235942052893,89.18111886219326,284.9414072316609,188.8010681114352,374.1225260938541,1080.137253264289,5.61304849030711,0.29051805532598685,0.034589364197530864
5,Alabama,Jefferson,2015,9.07858020666667,0.023999966666666726,1.0094290199999982,660007,1123.87,7071,4134,625,2104,1405,2729,1071.352273536493,626.3569931834056,94.69596534582207,318.7844977401755,212.87653009740805,413.4804630859976,587.262761707315,10.738690388514403,0.9684142179024247,0.01837949398170439
6,Kentucky,Jefferson,2015,7.884836158031092,0.02366171243523321,0.5511602487046625,763509,398.6,7792,4484,793,2002,1689,2795,1020.5511657360948,587.2884275103503,103.86256088664312,262.2103996154597,221.21546700824743,366.0729605021028,1915.476668339187,12.773101696874768,1.4774173902159318,0.01790281489147459
7,Pennsylvania,Adams,2015,1.9918712894736847,0.033928792397660876,0.3214872178362581,102063,521.56,895,598,94,313,191,407,876.9093599051565,585.9126225958477,92.09997746489913,306.67332921822793,187.13931591272055,398.7733066831271,195.6879361914257,3.800172945454543,0.5396876272727275,0.024763818181818168
8,Illinois,Cook,2015,8.428076529774119,0.02930552566735114,0.8674606406570844,5224823,1634.89,40240,26489,3282,13385,9822,16667,770.1696306267218,506.983681552466,62.81552504266652,256.18092708595105,187.9872294238484,318.9964521286176,3195.8254072139407,14.604139320377598,2.132686719582519,0.02454316685842073
9,California,San Bernardino,2015,14.700072510548514,0.032575959212376784,0.4643676638537272,2122545,20106.39,13470,8775,1292,4372,3111,5664,634.6155205189996,413.4187967746267,60.87032312624703,205.97914296281112,146.5693306855685,266.8494660890582,105.5656932945198,18.318265569100774,0.8481985504234821,0.031577147970316535
10,Texas,Dallas,2015,9.962967450276233,0.02570602209944763,0.24139633425414367,2545775,908.87,15655,9591,1281,4932,3378,6213,614.9404405338257,376.7418566055524,50.31866523946539,193.73275328730935,132.69043807877756,244.0514185267748,2801.033151055706,13.240171336013095,0.489428095355816,0.02528384989388014
11,North Carolina,Mecklenburg,2015,8.20639940602581,0.026586982783357218,0.22813320301291307,1033466,549.74,5903,3397,534,1541,1322,2075,571.1847317666958,328.69973467922506,51.670785492701256,149.10988847238323,127.91906071414056,200.7806739650845,1879.9177793138572,10.759286237401305,1.2911677562105703,0.028545495879330817
12,Hawaii,Honolulu,2015,3.5649830557163757,0.02376297395079576,1.0550591360347397,993166,2126.98,7504,4918,845,2395,1678,3240,755.5635211032194,495.1840880577869,85.08144660610613,241.14800546937772,168.95463598230307,326.2294520754839,466.9371597288174,3.0865548472436775,1.0116831357329013,0.025881281331433713
13,Alaska,Fairbanks North Star ,2015,11.116588599364084,0.014217632750397495,6.159010971383146,99639,7443.68,302,196,22,122,52,144,303.09416995353223,196.71012354600103,22.079707744959304,122.4420156765925,52.18840012444926,144.5217234215518,13.385717816993743,11.658509608938544,5.951531268156425,0.010306575418994405
14,California,Alameda,2015,13.987552335164924,0.019678310439560472,0.7515272225274752,1632747,821.26,9728,6225,971,2920,2334,3891,595.8057188284529,381.2593132922614,59.4703282259897,178.83971001018529,142.94927505608646,238.310038236175,1988.099992694153,15.295206098194711,0.8278707780374563,0.017581989665386738
15,California,Riverside,2015,14.377124670391161,0.029224712290502736,0.2547468924581008,2352892,7303.81,16094,10977,1555,5626,3796,7181,684.0092957942821,466.53225052403593,66.08888125761828,239.1099973989456,161.333371867472,305.1988786565639,322.1458389525467,17.88551569670874,1.0819221735118274,0.028123679627543984
16,California,San Diego,2015,10.771833545454589,0.029362231671554308,0.10251873753665663,3290245,4525.92,20836,13467,1742,6564,5161,8306,633.265911808999,409.3008271420517,52.9443856004644,199.49882151633088,156.8576200252565,252.4432071167953,726.9781613462014,16.410486605701294,1.6035934000977434,0.026955449761912043
17,Georgia,DeKalb,2015,9.673003242774602,0.019226491329479733,0.254999252890175,732758,270.94,4236,2498,297,1237,964,1534,578.0899014408577,340.90381817735187,40.53179903870036,168.81426064266782,131.55775849598368,209.3460596813682,2704.502841957629,12.266862825224369,0.632560025952625,0.020272899904887648
18,New York,Bronx,2015,17.105237175342452,0.023612767123287602,1.2704275589041127,1449196,57.42,9321,6315,869,3357,2089,4226,643.1842207679292,435.7588621552916,59.96428364417236,231.6456849177061,144.14889359341316,291.6099685618785,25238.52316266109,21.556237089937227,5.063121470693362,0.021141748886946567
19,Texas,Harris,2015,9.724905844729378,0.021596897435897364,0.11287768518518518,4533341,1777.89,25427,15218,1980,7660,5578,9640,560.8887573204839,335.6906087585293,43.67639672374084,168.97030247669434,123.04390955809411,212.6466992004352,2549.8433536383013,11.950820085734508,2.0642167563950613,0.021690510363371385
20,New York,Queens,2015,17.227765328690822,0.023903091922005622,0.7350656782729792,2327228,177.35,14365,10646,1212,5955,3479,7167,617.2579566763549,457.454104196065,52.07912589570081,255.88382401724283,149.49115428312138,307.96294991294366,13122.232872850296,20.867858518323285,3.4617644907298475,0.02177372529592061
21,Iowa,Polk,2015,5.731591587677728,0.029977585308056925,0.04447279620853076,466688,591.94,3284,2007,397,849,761,1246,703.6821173889193,430.05176906198574,85.06753976961053,181.92025507405376,163.06397421832145,266.9877948436643,788.4042301584619,7.325925911729388,0.12521385603051255,0.028436753321967212
22,Illinois,Saint Clair,2015,8.347142945558739,0.02330584240687686,1.4053174885386817,264079,673.99,2327,1505,237,724,544,961,881.1757087841139,569.9052177568076,89.74587150057368,274.16038382453735,205.99896243169653,363.90625532511103,391.81441861155207,12.860713317685654,1.8035020594140132,0.022795646766713466
23,Utah,Salt Lake,2015,16.98169298023717,0.027733814229248976,0.25112183596837956,1104622,807.83,6383,3498,565,1696,1237,2261,577.8447287850505,316.6694127040743,51.14871874722756,153.53668494742996,111.9840090094168,204.68540369465757,1367.394129953084,16.594160396025202,0.6189332321480291,0.027959817947249214
24,California,Sacramento,2015,6.698132441091949,0.024570702586206902,1.7524448318965504,1496644,995.65,11345,7377,1095,3708,2574,4803,758.0292975483816,492.9027878373213,73.16369156593018,247.7543089739444,171.9847872974468,320.9180005398745,1503.1828453773917,9.717545316530916,0.5187479989003022,0.02544172780272256
25,Connecticut,New Haven,2015,13.935305445983406,0.02545213850415511,0.4931365304709143,859073,862.06,7894,4835,751,2363,1721,3114,918.8974627301754,562.8159655815047,87.41981182041573,275.0639351952628,200.3322185658262,362.4837470156785,996.5350439644571,14.741593134241093,1.9910114830072583,0.023924087802670486
26,New Mexico,Bernalillo,2015,11.18275251988638,0.02984992045454539,0.6866199644886364,674959,1168.77,5388,3033,521,1408,1104,1929,798.2707097764456,449.3606278307275,77.18987375529477,208.60526343081577,163.56549064461692,285.7951371861106,577.4951444681161,12.633451775811332,0.5939603051871417,0.03215657158937618
27,Connecticut,Litchfield,2015,2.281352763076928,0.037161926153846205,0.2828999199999998,183776,944.63,1631,1054,192,511,351,703,887.4934703116838,573.5242904405363,104.47501305937664,278.0558941319868,190.9933832491729,382.5309071913634,194.548129955644,1.868677299106335,0.4809229315826671,0.034832813045193575
