State,County,year,Factors,value
California,San Diego,2011,Trucks,459383.0
California,Santa Clara,2011,Trucks,194685.0
California,Alameda,2011,Trucks,177376.0
California,San Bernardino,2011,Trucks,338309.0
California,Riverside,2011,Trucks,351121.0
California,Sacramento,2011,Trucks,200603.0
California,Fresno,2011,Trucks,168205.0
California,Contra Costa,2011,Trucks,140422.0
California,Santa Barbara,2011,Trucks,75671.0
California,Solano,2011,Trucks,68605.0
California,Humboldt,2011,Trucks,39649.0
California,Imperial,2011,Trucks,39336.0
California,Los Angeles,2012,Trucks,1079883.0
California,Orange,2012,Trucks,384954.0
California,San Diego,2012,Trucks,455292.0
California,Santa Clara,2012,Trucks,192836.0
California,Alameda,2012,Trucks,175467.0
California,San Bernardino,2012,Trucks,332313.0
California,Riverside,2012,Trucks,347862.0
California,Sacramento,2012,Trucks,199890.0
California,Fresno,2012,Trucks,168499.0
California,Contra Costa,2012,Trucks,139494.0
California,Santa Barbara,2012,Trucks,75633.0
California,Solano,2012,Trucks,68276.0
California,Humboldt,2012,Trucks,39887.0
California,Imperial,2012,Trucks,40001.0
California,Los Angeles,2013,Trucks,1080125.0
California,Orange,2013,Trucks,389358.0
California,San Diego,2013,Trucks,456571.0
California,Santa Clara,2013,Trucks,194011.0
California,Alameda,2013,Trucks,176958.0
California,San Bernardino,2013,Trucks,334383.0
California,Riverside,2013,Trucks,351251.0
California,Sacramento,2013,Trucks,202256.0
California,Fresno,2013,Trucks,171241.0
California,Contra Costa,2013,Trucks,141952.0
California,Santa Barbara,2013,Trucks,76887.0
California,Solano,2013,Trucks,68777.0
California,Humboldt,2013,Trucks,40440.0
California,Imperial,2013,Trucks,40223.0
California,Los Angeles,2014,Trucks,1066409.0
California,Orange,2014,Trucks,420660.0
California,San Diego,2014,Trucks,452957.0
California,Santa Clara,2014,Trucks,191892.0
California,Alameda,2014,Trucks,176297.0
California,San Bernardino,2014,Trucks,335200.0
California,Riverside,2014,Trucks,351311.0
California,Sacramento,2014,Trucks,202301.0
California,Fresno,2014,Trucks,170735.0
California,Contra Costa,2014,Trucks,142052.0
California,Santa Barbara,2014,Trucks,77107.0
California,Solano,2014,Trucks,68391.0
California,Humboldt,2014,Trucks,40425.0
California,Imperial,2014,Trucks,40318.0
California,Los Angeles,2015,Trucks,1075340.0
California,Orange,2015,Trucks,400421.0
California,San Diego,2015,Trucks,460115.0
California,Santa Clara,2015,Trucks,193802.0
California,Alameda,2015,Trucks,178753.0
California,San Bernardino,2015,Trucks,340884.0
California,Riverside,2015,Trucks,359997.0
California,Sacramento,2015,Trucks,217897.0
California,Fresno,2015,Trucks,173784.0
California,Contra Costa,2015,Trucks,144712.0
California,Santa Barbara,2015,Trucks,78114.0
California,Solano,2015,Trucks,69828.0
California,Humboldt,2015,Trucks,41336.0
California,Imperial,2015,Trucks,41485.0
California,Santa Clara,2016,Trucks,197675.0
California,Alameda,2016,Trucks,181484.0
California,San Bernardino,2016,Trucks,352320.0
California,Sacramento,2016,Trucks,221756.0
California,Fresno,2016,Trucks,179820.0
California,Contra Costa,2016,Trucks,151888.0
California,Santa Barbara,2016,Trucks,80502.0
California,Solano,2016,Trucks,72621.0
California,Humboldt,2016,Trucks,42354.0
California,Imperial,2016,Trucks,43795.0
California,Los Angeles,2010,Total Vehicles,7410625.0
California,Orange,2010,Total Vehicles,2520474.0
California,San Diego,2010,Total Vehicles,2669579.0
California,Santa Clara,2010,Total Vehicles,1517995.0
California,Alameda,2010,Total Vehicles,1238111.0
California,San Bernardino,2010,Total Vehicles,1639608.0
California,Riverside,2010,Total Vehicles,1707950.0
California,Sacramento,2010,Total Vehicles,1157341.0
California,Fresno,2010,Total Vehicles,720528.0
California,Contra Costa,2010,Total Vehicles,921015.0
California,Santa Barbara,2010,Total Vehicles,368136.0
California,Solano,2010,Total Vehicles,370626.0
California,Humboldt,2010,Total Vehicles,148697.0
California,Imperial,2010,Total Vehicles,155782.0
California,Los Angeles,2011,Total Vehicles,7360573.0
California,Orange,2011,Total Vehicles,2519955.0
California,San Diego,2011,Total Vehicles,2653878.0
California,Santa Clara,2011,Total Vehicles,1517190.0
California,Alameda,2011,Total Vehicles,1225090.0
California,San Bernardino,2011,Total Vehicles,1628577.0
California,Riverside,2011,Total Vehicles,1711492.0
California,Sacramento,2011,Total Vehicles,1141979.0
California,Fresno,2011,Total Vehicles,717015.0
California,Contra Costa,2011,Total Vehicles,913512.0
California,Santa Barbara,2011,Total Vehicles,366061.0
California,Solano,2011,Total Vehicles,365427.0
California,Humboldt,2011,Total Vehicles,146764.0
California,Imperial,2011,Total Vehicles,157322.0
California,Los Angeles,2012,Total Vehicles,7422254.0
California,Orange,2012,Total Vehicles,2539664.0
California,San Diego,2012,Total Vehicles,2672464.0
California,Santa Clara,2012,Total Vehicles,1529351.0
California,Alameda,2012,Total Vehicles,1238260.0
California,San Bernardino,2012,Total Vehicles,1629237.0
California,Riverside,2012,Total Vehicles,1724787.0
California,Sacramento,2012,Total Vehicles,1142212.0
California,Fresno,2012,Total Vehicles,718882.0
California,Contra Costa,2012,Total Vehicles,919403.0
California,Santa Barbara,2012,Total Vehicles,366657.0
California,Solano,2012,Total Vehicles,367969.0
California,Humboldt,2012,Total Vehicles,144582.0
California,Imperial,2012,Total Vehicles,160200.0
California,Los Angeles,2013,Total Vehicles,7609517.0
California,Orange,2013,Total Vehicles,2617320.0
California,San Diego,2013,Total Vehicles,2752745.0
California,Santa Clara,2013,Total Vehicles,1575973.0
California,Alameda,2013,Total Vehicles,1278400.0
California,San Bernardino,2013,Total Vehicles,1677966.0
California,Riverside,2013,Total Vehicles,1788322.0
California,Sacramento,2013,Total Vehicles,1179656.0
California,Fresno,2013,Total Vehicles,742054.0
California,Contra Costa,2013,Total Vehicles,950630.0
California,Santa Barbara,2013,Total Vehicles,378282.0
California,Solano,2013,Total Vehicles,380621.0
California,Humboldt,2013,Total Vehicles,147584.0
California,Imperial,2013,Total Vehicles,166420.0
California,Los Angeles,2014,Total Vehicles,7719360.0
California,Orange,2014,Total Vehicles,2715617.0
California,San Diego,2014,Total Vehicles,2808018.0
California,Santa Clara,2014,Total Vehicles,1608049.0
California,Alameda,2014,Total Vehicles,1313569.0
California,San Bernardino,2014,Total Vehicles,1720189.0
California,Riverside,2014,Total Vehicles,1836206.0
California,Sacramento,2014,Total Vehicles,1208025.0
California,Fresno,2014,Total Vehicles,757308.0
California,Contra Costa,2014,Total Vehicles,970824.0
California,Santa Barbara,2014,Total Vehicles,386395.0
California,Solano,2014,Total Vehicles,388617.0
California,Humboldt,2014,Total Vehicles,149853.0
California,Imperial,2014,Total Vehicles,171525.0
California,Los Angeles,2015,Total Vehicles,7838874.0
California,Orange,2015,Total Vehicles,2831850.0
California,San Diego,2015,Total Vehicles,2881256.0
California,Santa Clara,2015,Total Vehicles,1650758.0
California,Alameda,2015,Total Vehicles,1356342.0
California,San Bernardino,2015,Total Vehicles,1776356.0
California,Riverside,2015,Total Vehicles,1902199.0
California,Sacramento,2015,Total Vehicles,1274693.0
California,Fresno,2015,Total Vehicles,780472.0
California,Contra Costa,2015,Total Vehicles,999733.0
California,Santa Barbara,2015,Total Vehicles,393926.0
California,Solano,2015,Total Vehicles,401635.0
California,Humboldt,2015,Total Vehicles,153432.0
California,Imperial,2015,Total Vehicles,180672.0
California,Santa Clara,2016,Total Vehicles,1687346.0
California,Alameda,2016,Total Vehicles,1338524.0
California,San Bernardino,2016,Total Vehicles,1841642.0
California,Sacramento,2016,Total Vehicles,1313152.0
California,Fresno,2016,Total Vehicles,804865.0
California,Contra Costa,2016,Total Vehicles,1078329.0
California,Santa Barbara,2016,Total Vehicles,403822.0
California,Solano,2016,Total Vehicles,415729.0
California,Humboldt,2016,Total Vehicles,156376.0
California,Imperial,2016,Total Vehicles,191574.0
California,Los Angeles,2010,Factory_num,25820.0
California,Orange,2010,Factory_num,9520.0
California,San Diego,2010,Factory_num,5694.0
California,Santa Clara,2010,Factory_num,4676.0
California,Alameda,2010,Factory_num,3662.0
California,San Bernardino,2010,Factory_num,3610.0
California,Riverside,2010,Factory_num,2774.0
California,Sacramento,2010,Factory_num,1564.0
California,Fresno,2010,Factory_num,1196.0
California,Contra Costa,2010,Factory_num,1116.0
California,Santa Barbara,2010,Factory_num,906.0
California,Solano,2010,Factory_num,540.0
California,Humboldt,2010,Factory_num,270.0
California,Imperial,2010,Factory_num,110.0
California,Los Angeles,2011,Factory_num,25548.0
California,Orange,2011,Factory_num,9306.0
California,San Diego,2011,Factory_num,5642.0
California,Santa Clara,2011,Factory_num,4692.0
California,Alameda,2011,Factory_num,3646.0
California,San Bernardino,2011,Factory_num,3524.0
California,Riverside,2011,Factory_num,2754.0
California,Sacramento,2011,Factory_num,1528.0
California,Fresno,2011,Factory_num,1178.0
California,Contra Costa,2011,Factory_num,1100.0
California,Santa Barbara,2011,Factory_num,886.0
California,Solano,2011,Factory_num,512.0
California,Humboldt,2011,Factory_num,274.0
California,Imperial,2011,Factory_num,104.0
California,Los Angeles,2012,Factory_num,63830.0
California,Orange,2012,Factory_num,23605.0
California,San Diego,2012,Factory_num,14490.0
California,Santa Clara,2012,Factory_num,11735.0
California,Alameda,2012,Factory_num,9265.0
California,San Bernardino,2012,Factory_num,8995.0
California,Riverside,2012,Factory_num,7300.0
California,Sacramento,2012,Factory_num,3780.0
California,Fresno,2012,Factory_num,2970.0
California,Contra Costa,2012,Factory_num,2720.0
California,Santa Barbara,2012,Factory_num,2265.0
California,Solano,2012,Factory_num,1305.0
California,Humboldt,2012,Factory_num,670.0
California,Imperial,2012,Factory_num,250.0
California,Los Angeles,2013,Factory_num,62290.0
California,Orange,2013,Factory_num,23190.0
California,San Diego,2013,Factory_num,14295.0
California,Santa Clara,2013,Factory_num,11465.0
California,Alameda,2013,Factory_num,9000.0
California,San Bernardino,2013,Factory_num,8840.0
California,Riverside,2013,Factory_num,7390.0
California,Sacramento,2013,Factory_num,3700.0
California,Fresno,2013,Factory_num,2920.0
California,Contra Costa,2013,Factory_num,2685.0
California,Santa Barbara,2013,Factory_num,2255.0
California,Solano,2013,Factory_num,1260.0
California,Humboldt,2013,Factory_num,640.0
California,Imperial,2013,Factory_num,260.0
California,Los Angeles,2014,Factory_num,62305.0
California,Orange,2014,Factory_num,23225.0
California,San Diego,2014,Factory_num,14300.0
California,Santa Clara,2014,Factory_num,11385.0
California,Alameda,2014,Factory_num,9010.0
California,San Bernardino,2014,Factory_num,8900.0
California,Riverside,2014,Factory_num,7460.0
California,Sacramento,2014,Factory_num,3720.0
California,Fresno,2014,Factory_num,2915.0
California,Contra Costa,2014,Factory_num,2675.0
California,Santa Barbara,2014,Factory_num,2330.0
California,Solano,2014,Factory_num,1270.0
California,Humboldt,2014,Factory_num,660.0
California,Imperial,2014,Factory_num,265.0
California,Los Angeles,2015,Factory_num,62100.0
California,Orange,2015,Factory_num,23310.0
California,San Diego,2015,Factory_num,14470.0
California,Santa Clara,2015,Factory_num,11380.0
California,Alameda,2015,Factory_num,9190.0
California,San Bernardino,2015,Factory_num,8960.0
California,Riverside,2015,Factory_num,7480.0
California,Sacramento,2015,Factory_num,3750.0
California,Fresno,2015,Factory_num,2965.0
California,Contra Costa,2015,Factory_num,2715.0
California,Santa Barbara,2015,Factory_num,2390.0
California,Solano,2015,Factory_num,1250.0
California,Humboldt,2015,Factory_num,605.0
California,Imperial,2015,Factory_num,240.0
California,Santa Clara,2016,Factory_num,11245.0
California,Alameda,2016,Factory_num,9095.0
California,San Bernardino,2016,Factory_num,8885.0
California,Sacramento,2016,Factory_num,3865.0
California,Fresno,2016,Factory_num,2910.0
California,Contra Costa,2016,Factory_num,2710.0
California,Santa Barbara,2016,Factory_num,2415.0
California,Solano,2016,Factory_num,1240.0
California,Humboldt,2016,Factory_num,640.0
California,Imperial,2016,Factory_num,295.0
